# trial, latency
0,588
1,457
2,448
3,438
4,439
5,454
6,611
7,642
8,643
9,616
10,470
11,481
12,415
13,404
14,405
15,423
16,413
17,418
18,540
19,829
20,486
21,387
22,407
23,388
24,385
25,387
26,395
27,386
28,385
29,385
30,385
31,385
32,384
33,385
34,386
35,396
36,384
37,386
38,385
39,383
40,384
41,387
42,385
43,386
44,676
45,388
46,384
47,399
48,400
49,372
50,372
51,378
52,374
53,388
54,373
55,372
56,370
57,371
58,370
59,372
60,382
61,374
62,369
63,370
64,370
65,372
66,371
67,370
68,368
69,379
70,384
71,371
72,369
73,372
74,385
75,371
76,376
77,372
78,381
79,371
80,369
81,387
82,375
83,370
84,370
85,372
86,376
87,382
88,372
89,370
90,379
91,372
92,368
93,407
94,390
95,375
96,396
97,382
98,374
99,372
100,374
101,389
102,378
103,381
104,381
105,390
106,358
107,361
108,362
109,363
110,362
111,371
112,401
113,366
114,367
115,356
116,407
117,440
118,376
119,354
120,385
121,351
122,360
123,347
124,354
125,347
126,346
127,347
128,362
129,335
130,345
131,336
132,356
133,334
134,352
135,336
136,336
137,336
138,338
139,343
140,342
141,326
142,434
143,333
144,330
145,325
146,325
147,326
148,328
149,364
150,315
151,315
152,361
153,352
154,316
155,317
156,317
157,345
158,333
159,315
160,374
161,315
162,366
163,350
164,308
165,325
166,337
167,305
168,308
169,346
170,307
171,306
172,362
173,306
174,336
175,322
176,306
177,307
178,343
179,306
180,307
181,306
182,351
183,306
184,341
185,306
186,343
187,304
188,346
189,396
190,307
191,358
192,370
193,322
194,308
195,306
196,325
197,322
198,307
199,305
200,355
201,305
202,333
203,321
204,307
205,324
206,323
207,305
208,306
209,343
210,342
211,306
212,305
213,352
214,306
215,343
216,304
217,306
218,307
219,344
220,309
221,307
222,348
223,373
224,340
225,349
226,319
227,304
228,341
229,306
230,304
231,354
232,305
233,350
234,308
235,338
236,357
237,322
238,304
239,304
240,342
241,305
242,341
243,333
244,324
245,307
246,341
247,306
248,305
249,306
250,348
251,318
252,307
253,348
254,362
255,323
256,342
257,306
258,305
259,341
260,306
261,307
262,341
263,304
264,345
265,305
266,307
267,305
268,353
269,307
270,307
271,375
272,321
273,306
274,361
275,308
276,306
277,340
278,307
279,306
280,305
281,331
282,348
283,308
284,347
285,367
286,323
287,304
288,305
289,305
290,340
291,305
292,304
293,381
294,363
295,352
296,308
297,307
298,306
299,342
300,306
301,307
302,364
303,321
304,306
305,348
306,307
307,306
308,341
309,306
310,306
311,306
312,333
313,322
314,431
315,392
316,361
317,335
318,345
319,345
320,408
321,414
322,361
323,460
324,446
325,364
326,348
327,356
328,330
329,329
330,328
